CAMERA_ID,LAT,LON,BadgersPerDay,BearsPerDay,BeaversPerDay,BobcatsPerDay,CatsPerDay,CottontailsPerDay,CoyotesPerDay,SandCranesPerDay,DeerPerDay,DogsPerDay,ElkPerDay,FishersPerDay,GreyFoxesPerDay,RedFoxesPerDay,GrousePerDay,MinkPerDay,MoosePerDay,MuskratsPerDay,OpossumsPerDay,BirdsPerDay,OttersPerDay,PheasantsPerDay,PorcupinesPerDay,RaccoonsPerDay,SkunksPerDay,SnowshoeHaresPerDay,SquirrelsPerDay,TurkeysPerDay,WeaselsPerDay,WolvesPerDay,WoodchucksPerDay
38866,42.58,-88.5,0,0,0,0,0.006479482,0.028797696,0.037437005,0.003599712,2.17062635,0.001439885,0,0,0,0.02087833,0,0.023038157,0,0,0.062634989,0.075593952,0.003599712,0,0,0.740100792,0,0,1.768898488,0.475161987,0.000719942,0,0.007199424
38881,46.43,-90.9,0,0.001210654,0,0.001210654,0,0.013317191,0.021791768,0.003631961,0.785714286,0.004842615,0,0,0,0,0.002421308,0,0,0,0,0.004842615,0,0,0,0.001210654,0.002421308,0,0.015738499,0.021791768,0,0,0
38882,46.14,-90.8,0,0.002921841,0,0.00073046,0,0.00073046,0.00146092,0,0.371804237,0,0,0,0,0,0,0,0,0,0,0.00073046,0,0,0,0.002921841,0.00073046,0,0,0,0,0.002191381,0
38883,43.31,-88.5,0,0,0,0,0.027429934,0.022659511,0.01013715,0.001192606,0.598091831,0,0,0,0,0.073345259,0,0.001192606,0,0,0.140131187,0.694692904,0,0,0,2.083482409,0.002385212,0,0.211091234,0.009540847,0,0,0.02862254
38901,43.05,-89.7,0,0,0,0.000998004,0.002994012,0.031936128,0.002994012,0,0.558882236,0,0,0,0,0,0,0,0,0,0.016966068,0.038922156,0,0,0,0.064870259,0,0,0.331337325,0.144710579,0,0,0.001996008
38921,42.83,-90.1,0,0,0,0,0,0.202614379,0.096405229,0,2.944444444,0.008169935,0,0,0,0,0,0,0,0,0.151960784,0.017973856,0,0,0,0.310457516,0.003267974,0,0.016339869,0.184640523,0,0,0
38922,46.83,-91.1,0,0.004659832,0,0,0,0,0.018639329,0,0.486486486,0.027958993,0,0.000931966,0,0,0.000931966,0,0,0,0,0,0,0,0,0.006523765,0,0,0.095060578,0.002795899,0,0.000931966,0
38941,46.18,-89.8,0,0.008064516,0.000620347,0.000620347,0,0.001240695,0.009305211,0,0.646401985,0.050868486,0,0.001861042,0,0.05707196,0.001240695,0,0.000620347,0,0,0.01426799,0.089950372,0,0.001861042,0.029776675,0.000620347,0,0.39516129,0.009925558,0.003722084,0,0
38981,43.26,-91,0,0,0,0.001458789,0.001458789,0.000729395,0.005105762,0,0.941648432,0,0,0,0,0,0,0,0,0,0.013858497,0.006564551,0,0,0,0.042304887,0.000729395,0,0.112326769,0.029175784,0,0,0
38984,46.92,-90.8,0,0.084673098,0,0.005359057,0,0.021436227,0.025723473,0,0.272240086,0.009646302,0,0,0,0.010718114,0.002143623,0,0,0,0,0.001071811,0,0,0,0.006430868,0,0,0.006430868,0.010718114,0,0,0
39001,45.96,-91.1,0,0.009471192,0,0,0,0,0.00394633,0,0.619573796,0,0,0,0,0,0,0,0,0,0,0.000789266,0,0,0,0,0,0,0.011049724,0.001578532,0,0,0
39002,44.46,-89,0.000725163,0.000725163,0,0.002175489,0,0.018854242,0.0137781,0,1.807831762,0,0,0,0,0,0,0.000725163,0,0,0.094996374,0.089920232,0.000725163,0,0.020304569,0.512690355,0.001450326,0,1.206671501,0.224075417,0.005801305,0.005076142,0
39041,44.67,-90.7,0.000711238,0.009957326,0,0.016358464,0.071834993,0,0.067567568,0,2.745376956,0.000711238,0,0.008534851,0,0.040540541,0,0,0,0,0.003556188,0.001422475,0,0,0.001422475,0.337837838,0.022759602,0,0.563300142,0.076102418,0,0.002133713,0
39042,46.19,-89.5,0,0,0,0.007147111,0,0.015485408,0.035139964,0.001786778,1.048838594,0,0,0.002977963,0,0.013103038,0.010125074,0.000595593,0,0,0,0.026206075,0.000595593,0,0.001191185,0.051220965,0.001191185,0,0.249553306,0.01369863,0.002977963,0,0
39082,44.58,-90.7,0,0,0,0.00270636,0.00270636,0,0.00811908,0.00067659,1.811231394,0.056833559,0,0.00067659,0,0.00473613,0,0,0,0,0,0.01285521,0,0,0,0.172530447,0.00473613,0,0.431664411,0.066982409,0,0,0
39102,46.33,-91,0,0.010121457,0,0.006072874,0.001012146,0.003036437,0.025303644,0,22.12955466,0,0,0,0.00708502,0.011133603,0.001012146,0,0,0,0,0.004048583,0,0,0,0.064777328,0.017206478,0,0.004048583,0.379554656,0,0.001012146,0
39121,46.49,-90.2,0,0.038961039,0,0,0,0.036363636,0.012987013,0,0.605194805,0.057142857,0,0,0,0,0,0,0,0,0,0.028571429,0,0,0.002597403,0.005194805,0,0,0.316883117,0.057142857,0,0,0
39161,46.6,-91,0,0.001974984,0,0.001316656,0,0.001316656,0.183673469,0,0.834101382,0,0,0,0,0.049374589,0,0,0,0,0,0.034233048,0,0,0.000658328,0.046082949,0.028308097,0,0.235023041,0.007241606,0,0.003291639,0
39181,46.36,-91.1,0,0.027556644,0,0.002449479,0,0.002449479,0.060012247,0,3.591549296,0.00122474,0,0,0,0.00183711,0.00122474,0.00061237,0,0,0,0.025719535,0,0,0.00061237,0.013472137,0.007960808,0,0.00183711,0.353949786,0,0.00183711,0
39201,46.02,-90.2,0,0.005482456,0,0.005482456,0,0,0.016447368,0,0.612938596,0.009868421,0,0.004385965,0,0.025219298,0.012061404,0,0,0,0,0.00877193,0,0,0.003289474,0.043859649,0.002192982,0,0.560307018,0.010964912,0,0,0
39222,45.94,-89.5,0,0.008980115,0,0.053880693,0,0.050032072,0.075048108,0,1.592046183,0.002565747,0,0.001282874,0,0.00192431,0.001282874,0,0,0,0,0.007697242,0,0,0.028864657,0.007697242,0.017960231,0,0.073123797,0.03014753,0,0,0
39223,46.22,-89.9,0,0.003590664,0,0.010771993,0,0.021543986,0.107121484,0.001795332,1.420706164,0,0,0,0,0.002393776,0.000598444,0,0.000598444,0,0,0.004787552,0,0,0.006582885,0.026929982,0.001196888,0,0.090963495,0.167564333,0,0,0
39242,44.54,-89.6,0,0,0,0,0.00125,0.0225,0.015,0,3.839375,0.000625,0,0,0.000625,0.05625,0,0.001875,0,0,0.003125,0.016875,0,0,0,0.151875,0.001875,0,1.180625,0.015,0,0,0
39264,43.08,-89.3,0,0,0,0,0.003968254,0.003306878,0.186507937,0.002645503,5.541666667,0.021164021,0,0,0,0.001984127,0,0,0,0.000661376,0.00462963,0.023809524,0,0,0,0.517195767,0,0,0.027116402,0.166666667,0,0,0.001984127
39265,43.01,-89.4,0,0,0,0,0.002816901,0.438497653,0.131455399,0,0.672300469,0.075117371,0,0,0,0.000938967,0,0,0,0,0.081690141,0.058215962,0,0,0,0.124882629,0,0,0.507981221,0.210328638,0,0,0
39266,43.05,-90.5,0.00055371,0,0,0.018826135,0.005537099,0.007751938,0.069767442,0,1.364341085,0.007751938,0,0,0,0.00055371,0,0.00110742,0,0,0.081949059,0.012181617,0.011627907,0,0,2.129568106,0,0,0.836101883,0.079180509,0.006644518,0,0.00110742
39267,43.39,-90.8,0,0,0,0.006593407,0.006593407,0.117582418,0.037362637,0.002197802,2.734065934,0.008791209,0,0,0,0,0,0,0,0,0.043956044,0.001098901,0,0,0,0.461538462,0,0,0.876923077,0.081318681,0,0,0
39301,46.21,-89.7,0,0.0041841,0,0,0,0,0.006973501,0,0.557880056,0,0,0,0,0.0041841,0,0,0,0,0,0.00488145,0,0,0.00069735,0,0,0,0,0.0041841,0,0,0
39364,46.32,-90.8,0,0.000876424,0,0,0,0,0.000876424,0,0.080631025,0,0,0,0,0,0,0,0,0,0,0.003505697,0,0,0,0,0,0,0,0,0,0,0
39401,44.21,-88,0.001264223,0,0,0,0.004424779,0.059418458,0.071428571,0.009481669,1.68204804,0.037294564,0,0.000632111,0,0.001264223,0,0.001264223,0,0,0.116940582,0.013906448,0.001264223,0.001896334,0,1.129582807,0.002528445,0,0.339443742,0.898230088,0,0,0
39421,46.17,-89.3,0,0.000722022,0,0,0,0,0.000722022,0,0.083032491,0.01732852,0,0.000722022,0,0.00433213,0,0.001444043,0,0,0,0.007220217,0,0,0,0.007220217,0,0,0.339350181,0.000722022,0,0,0
39521,43.39,-90.4,0,0,0,0,0,0.001256281,0.051507538,0,5.052763819,0.001256281,0,0,0,0,0,0,0,0,0.001256281,0.012562814,0,0,0,0.051507538,0.001256281,0,0.028894472,0.144472362,0,0,0
39581,45.63,-90.5,0,0.043392505,0,0.01183432,0,0.106508876,0.049309665,0,2.278106509,0.003944773,0,0,0,0.001972387,0.00591716,0,0,0,0,0.00591716,0,0,0.001972387,0.009861933,0.001972387,0,0,0.033530572,0,0.009861933,0
39582,46.37,-91.4,0,0.020366599,0,0.00203666,0,0,0.00407332,0,2.598778004,0.00407332,0,0,0,0,0,0,0,0,0,0.00610998,0,0,0,0,0,0,0.00407332,0.00407332,0,0,0
39601,45.69,-89.7,0,0.011904762,0,0,0,0.002380952,0.035714286,0.052380952,3.271428571,0,0,0,0,0,0,0,0,0,0,0.002380952,0,0,0.002380952,0.035714286,0.011904762,0,0.019047619,0.083333333,0,0.002380952,0
39622,46.26,-91.3,0,0.007321538,0.156802929,0.005491153,0,0.003050641,0.050030506,0,0.483831605,0.001830384,0,0.003660769,0,0.017083588,0.024405125,0.006711409,0,0.000610128,0,0.148871263,0.007931666,0,0.000610128,0.034167175,0,0,0.092129347,0,0.000610128,0.003660769,0
39623,46.01,-89.2,0,0.0055517,0,0.000693963,0,0.006245663,0.030534351,0,1.39000694,0.006245663,0,0,0.000693963,0.048577377,0,0,0,0,0,0.0055517,0,0,0,0.013879251,0.001387925,0,0.129770992,0.027064539,0,0.001387925,0
39641,46.56,-91.5,0,0.023672055,0,0.003464203,0,0.001732102,0.010969977,0,1.493071594,0.001732102,0,0.002309469,0.015588915,0.013279446,0,0,0,0,0,0.081986143,0,0,0.002309469,0.006351039,0.002309469,0,0.15704388,0.037528868,0,0.004618938,0
39642,46.88,-90.9,0,0.100789314,0,0.004857316,0,0.008500304,0.086217365,0.001214329,0.646630237,0.007893139,0,0.000607165,0,0.001214329,0.017000607,0,0,0,0,0.068002429,0.000607165,0,0,0.032786885,0,0,0.097146327,0.121432908,0,0.006071645,0
39661,43.3,-90.1,0.00073692,0,0,0.001473839,0,0.009579956,0.016949153,0,1.497420781,0,0,0,0,0,0,0,0,0,0.020633751,0.00073692,0,0,0,0.04642594,0.002947679,0,0.11274871,0.039793662,0,0,0
39721,43.36,-90.4,0,0,0,0.001177856,0.004711425,0.016489988,0.088339223,0,2.14958775,0.004711425,0,0,0,0,0,0,0,0,0.024734982,0.002355713,0,0,0,0.053003534,0,0,0.036513545,0.07656066,0,0,0
39722,43.2,-90.2,0,0,0,0.001338688,0.025435074,0.194109772,0.101740295,0,1.886211513,0,0,0,0.001338688,0.010709505,0,0,0,0,0.214190094,0.010709505,0,0,0,0.772423025,0.002677376,0,0.070950469,0.112449799,0,0,0
39744,45.5,-90,0,0.01777362,0,0.001870907,0,0,0.004677268,0,0.875584659,0.001870907,0,0.001870907,0,0,0.008419083,0,0,0,0,0.001870907,0,0,0.000935454,0,0,0,0.000935454,0.002806361,0,0.001870907,0
39781,46.55,-91.5,0,0,0,0.002557545,0,0,0,0,3.00511509,0.017902813,0,0,0,0.017902813,0,0,0,0,0,0.002557545,0,0,0,0.00511509,0.002557545,0,0.232736573,0,0,0,0
39821,46.14,-89.2,0,0.064685315,0,0.001748252,0,0.059440559,0.085664336,0,0.653846154,0.103146853,0,0.008741259,0,0,0.005244755,0,0,0,0,0.003496503,0.001748252,0,0,0.006993007,0.001748252,0,0.003496503,0.031468531,0,0.015734266,0
39841,43.32,-89.9,0,0,0,0.001529052,0.01529052,0.084097859,0.006116208,0,2.73088685,0,0,0,0,0.004587156,0,0,0,0,0.01529052,0,0,0,0,0.04587156,0,0,0.541284404,0.003058104,0,0,0
39883,44.37,-90.9,0.003030303,0.011363636,0,0.004545455,0.000757576,0.002272727,0.089393939,0,1.384090909,0.008333333,0.010606061,0.00530303,0,0,0.000757576,0,0,0,0.001515152,0.003787879,0,0,0.003030303,0.034090909,0.001515152,0,0.156060606,0.296212121,0,0,0
39921,43.62,-89.9,0,0,0,0.00147929,0,0.00147929,0.01183432,0,3.539940828,0,0,0,0,0,0,0,0,0,0,0.00295858,0,0,0,0.00591716,0,0,0.091715976,0.047337278,0,0,0
39961,44.66,-88.3,0,0.001060445,0,0,0.024390244,0.104984093,0.015906681,0.002120891,0.61611877,0.221633086,0,0,0,0.01378579,0,0,0,0,0.018027572,0.001060445,0.001060445,0,0,0.461293743,0.005302227,0,1.319194062,0.187698834,0,0,0
39963,46.93,-90.9,0,0.01910828,0,0.001592357,0,0,0.017515924,0,0.050955414,0.001592357,0,0,0,0.003184713,0.001592357,0,0,0,0,0.007961783,0,0,0.00477707,0.003184713,0,0,0.076433121,0,0,0.001592357,0
39981,45.26,-90.2,0,0.008010681,0,0,0,0.009345794,0.033377837,0,0.585447263,0,0,0.001335113,0,0,0.001335113,0,0,0,0,0.000667557,0,0,0.00200267,0.010013351,0,0,0.03070761,0.05740988,0,0,0
39982,46.01,-89.2,0,0.043262411,0,0.005673759,0,0,0.085106383,0,4.173758865,0.008510638,0,0.00212766,0,0.00141844,0,0.00070922,0,0,0,0.028368794,0,0,0.00212766,0.071631206,0.00070922,0,0.010638298,0.143262411,0,0,0
39983,42.88,-89.7,0,0,0,0,0.001751313,0.007589025,0.051371862,0,3.428488033,0.000583771,0,0,0,0,0,0.002335085,0,0,0.015761821,0.010507881,0,0,0,0.183887916,0.000583771,0,0.08523059,0.146526562,0,0,0.001167542
40002,43.92,-91.3,0,0,0,0,0.022895623,0.112457912,0.006734007,0,0.032996633,0,0,0,0,0.013468013,0,0.004040404,0,0,0.208754209,0.127272727,0,0.000673401,0,0.303703704,0.002693603,0,0.679461279,0.012794613,0,0,0
40021,46.43,-90.8,0,0.01744186,0,0.011627907,0,0.001453488,0.030523256,0,1.202034884,0,0,0,0,0,0.013081395,0,0,0,0,0.024709302,0,0,0,0.063953488,0.002906977,0,0.040697674,0.055232558,0.001453488,0.005813953,0
40043,43.22,-90.1,0.00125,0,0,0.00125,0.001875,0.00875,0.054375,0,1.125625,0,0,0,0,0,0,0.00125,0,0,0.005,0.0775,0,0,0,0.356875,0.000625,0,0.87875,0.08875,0.00375,0,0
40081,45.54,-90.1,0,0.011527378,0,0.00192123,0,0.00192123,0.032660903,0.026897214,0.187319885,0,0,0,0,0,0.000960615,0,0,0,0,0.000960615,0.000960615,0,0,0.003842459,0.00192123,0,0.030739673,0.003842459,0,0.00192123,0
40101,45.6,-90.6,0,0.027322404,0,0.00156128,0,0.003903201,0.011709602,0,1.414519906,0.005464481,0,0,0,0,0,0,0,0,0,0.00078064,0,0,0.00078064,0.00078064,0,0,0.00312256,0.046838407,0,0,0
40123,43.38,-90.4,0,0,0,0.002239642,0,0,0.060470325,0,1.618141097,0,0,0,0,0.001119821,0,0,0,0,0,0.007838746,0,0,0,0.004479283,0,0,0.001119821,0.120940649,0,0,0
40141,45.5,-90.3,0,0.144372422,0,0.028285209,0,0.120212139,0.084266352,0,0.702416028,0.008249853,0,0.00117855,0,0,0.000589275,0,0,0,0,0.003535651,0,0,0.036535062,0.077784325,0.000589275,0,0.026517384,0.027695934,0,0.001767826,0
40142,43.24,-90.4,0,0,0,0.001722653,0,0,0.039621016,0,1.776916451,0.004306632,0,0,0,0,0,0,0,0,0.004306632,0.000861326,0,0,0,0.248923342,0,0,0.039621016,0.028423773,0,0,0
40241,46.13,-89.3,0,0.002354326,0,0.004708652,0,0.000588582,0.023543261,0,1.469688052,0.105356092,0,0.00765156,0,0.369629194,0.000588582,0.016480283,0,0,0,0.028251913,0.005297234,0,0.006474397,0.198940553,0.079458505,0,1.744555621,0.044732195,0.001177163,0.007062978,0
40261,45.82,-89.3,0,0.035897436,0,0.001709402,0,0.000569801,0.031908832,0.002279202,2.603988604,0.015954416,0,0,0,0,0,0,0,0,0,0.006267806,0,0,0,0.007407407,0,0,0.054700855,0.194871795,0,0.008547009,0
40282,46.15,-90.2,0,0.007835455,0,0,0,0.001958864,0.001958864,0,0.474045054,0.040156709,0,0.005876592,0,0.038197845,0,0.000979432,0,0,0,0,0.000979432,0,0,0.014691479,0.001958864,0,0.000979432,0.000979432,0,0,0
40301,43.48,-91,0,0,0,0,0,0,0.024691358,0,1.399176955,0.002743484,0,0,0,0,0,0,0,0,0.001371742,0.032921811,0,0,0,0.0781893,0,0,0.259259259,0.002743484,0,0,0
40302,43.4,-90.3,0,0,0,0,0,0,0.023316062,0,0.589378238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019430052,0,0,0.018134715,0.024611399,0,0.002590674,0
40321,42.98,-90,0,0,0,0.001213592,0.003640777,0.197815534,0.093446602,0,1.035194175,0.025485437,0,0,0,0,0,0,0,0,0.229368932,0.006067961,0,0,0,0.25,0.002427184,0,0.643203883,0.035194175,0,0,0.031553398
40361,43.56,-90.3,0.001686341,0,0,0,0.009274874,0.363406408,0.094435076,0,2.593591906,0.005059022,0,0,0,0.085160202,0,0,0,0,0.181281619,0.002529511,0,0,0,0.563237774,0.02529511,0,0.640809444,0.220067454,0,0,0.001686341
40381,45.55,-90.2,0,0.030139104,0,0.002318393,0,0.00927357,0.073415765,0.00309119,0.891808346,0.000772798,0,0,0,0,0,0,0,0,0,0.00618238,0,0,0,0.013137558,0.000772798,0,0.208655332,0.301391036,0,0.004636785,0
40384,43.42,-88.1,0,0,0,0,0,0,0.006644518,0.005813953,0.869601329,0,0,0,0,0,0,0,0,0,0.00166113,0.006644518,0,0,0,0.098006645,0,0,0.126245847,0.016611296,0,0,0
40401,42.83,-87.9,0,0,0,0,0.002164502,0.292207792,0.111471861,0,1.853896104,0,0,0,0,0,0,0,0,0,0.051948052,0.016233766,0,0,0,0.183982684,0,0,0.027056277,0.004329004,0,0,0
40441,46.02,-89.9,0,0.013532764,0,0.000712251,0,0,0.024928775,0,0.178062678,0.003561254,0,0.002849003,0,0.037037037,0.006410256,0.003561254,0,0,0,0.009259259,0.000712251,0,0.002136752,0.050569801,0.004985755,0,0.326923077,0.003561254,0,0.000712251,0
40462,43.08,-91,0,0,0,0.009503696,0.004223865,0.029567054,0.171066526,0,0.47624076,0.024287223,0,0,0,0,0,0,0,0,0.027455121,0.001055966,0,0,0,0.110876452,0.001055966,0,0.009503696,0.057022175,0,0,0
40482,43.04,-91,0,0,0,0.002949853,0.005899705,0.016224189,0.1179941,0,0.389380531,0.067846608,0,0,0,0,0,0,0,0,0.010324484,0.004424779,0,0,0,0.064896755,0.002949853,0,0.019174041,0.048672566,0,0,0
40484,46.69,-91,0,0.001980198,0,0.005280528,0.001320132,0,0.133333333,0,1.543894389,0.133993399,0,0.001320132,0,0.02640264,0.000660066,0,0,0,0,0.002640264,0,0,0,0.025742574,0.000660066,0,0.081848185,0.04620462,0,0.001320132,0
40541,45.35,-90.2,0,0.025109856,0.000627746,0.000627746,0.000627746,0.002510986,0.042059008,0,1.554300063,0.000627746,0,0.003138732,0,0.012554928,0.005021971,0,0,0,0,0.000627746,0.000627746,0,0.001255493,0.002510986,0,0,0.034526051,0.036409291,0,0,0
40542,46.1,-91.1,0,0.011178862,0,0.00101626,0,0.00050813,0.057418699,0,0.930386179,0.00050813,0.00254065,0.00101626,0,0,0,0.00101626,0,0,0,0.013211382,0,0,0.005589431,0.041666667,0,0,0.012195122,0.013719512,0,0.005081301,0
40621,45.28,-90.1,0,0.010491803,0,0.002622951,0,0.030819672,0.023606557,0,1.148196721,0.005901639,0,0.000655738,0,0,0.000655738,0,0,0,0.000655738,0.006557377,0,0,0.001967213,0.001967213,0.001967213,0,0,0.013114754,0.003278689,0.003934426,0
40661,43.19,-91.1,0,0,0,0,0.000999001,0,0.005994006,0,1.150849151,0,0,0,0,0,0,0,0,0,0,0.001998002,0,0,0,0.001998002,0,0,0.017982018,0.004995005,0,0,0
40681,43.45,-90.2,0.00064433,0,0,0,0.014175258,0,0.009020619,0,0.669458763,0.00064433,0,0,0,0.00064433,0,0,0,0,0.028994845,0.020618557,0,0,0,0.280283505,0,0,0.190721649,0.012886598,0.00128866,0,0
40701,44.56,-89.1,0,0.001838235,0,0.00122549,0.015318627,0,0.050245098,0.078431373,4.207107843,0.000612745,0,0.007965686,0,0.015318627,0,0.000612745,0,0,0.011642157,0.050857843,0,0,0,0.193014706,0,0,0.387867647,0.082107843,0,0,0
40705,45.69,-91.1,0,0.108002602,0,0.002602472,0,0.028627196,0.031880286,0,0.991541965,0.001301236,0,0.000650618,0,0,0.001301236,0,0,0,0,0.017566688,0,0,0.001951854,0.059206246,0.011060507,0,0.052049447,0.011060507,0,0.001951854,0
40722,46.17,-89.6,0,0.008233059,0,0.010766308,0,0.023432552,0.020899303,0,0.693476884,0.00569981,0,0.003799873,0,0.006333122,0.002533249,0.000633312,0,0,0,0.003799873,0.000633312,0,0.004433186,0.034832172,0.001266624,0,1.13109563,0.008233059,0.003799873,0.010766308,0
40782,43.24,-89.1,0.000691085,0,0,0,0,0.105736006,0.047684865,0,1.751900484,0,0,0,0,0.00414651,0,0,0,0,0.022805805,0.06081548,0,0,0,0.002073255,0.00138217,0,0.003455425,0.182446441,0,0,0
40786,46.02,-90.5,0,0,0,0.001182033,0,0.004728132,0.017730496,0,0.31678487,0.002364066,0,0,0,0.003546099,0.011820331,0,0,0,0,0.008274232,0,0,0,0.003546099,0.002364066,0,0.101654846,0.027186761,0,0,0
40801,45.5,-89.6,0,0.016393443,0,0,0,0.00204918,0.004098361,0,1.202868852,0,0,0,0,0,0,0,0,0,0,0.006147541,0,0,0,0,0,0,0.067622951,0.006147541,0,0,0
40802,43.39,-90.2,0,0,0,0.002094972,0.000698324,0.004189944,0.037709497,0,1.366620112,0,0,0,0,0,0,0,0,0,0.007681564,0.006284916,0,0,0,0.055167598,0,0,0.032122905,0.144553073,0,0,0.000698324
40841,44.92,-90.1,0.002484472,0.001242236,0,0,0.002484472,0.001242236,0.08447205,0.004968944,0.860869565,0.086956522,0,0.011180124,0,0.011180124,0,0,0,0,0,0.040993789,0.002484472,0,0,0.257142857,0.055900621,0,0.060869565,0.048447205,0,0,0
40861,46.23,-92.2,0,0.094584838,0,0.012274368,0,0.090252708,0.014440433,0.000722022,1.101083032,0.007220217,0,0.002166065,0,0,0,0,0,0,0.000722022,0.00866426,0,0,0.001444043,0.006498195,0,0,0.00433213,0.011552347,0,0.028158845,0
40882,46.03,-89.5,0,0,0,0,0,0,0.000598086,0,0.105861244,0,0,0,0,0,0,0,0,0,0,0.002990431,0,0,0,0,0,0,0,0.001196172,0,0.001794258,0
40921,43.05,-89.8,0,0,0,0.002132196,0,0,0.031982942,0,1.364605544,0.006396588,0,0,0,0,0,0,0,0,0,0.023454158,0,0,0,0.008528785,0,0,0,0.021321962,0,0,0
40942,46.56,-91.9,0,0.022742475,0,0.004682274,0.000668896,0.027424749,0.153177258,0,2.3090301,0,0,0,0,0.001337793,0.005351171,0,0,0,0,0.012040134,0.001337793,0,0,0.002006689,0.004013378,0,0.060200669,0.134448161,0,0.028762542,0
41001,44.24,-87.7,0,0,0,0,0,0,0.003656307,0,1.663619744,0,0,0,0,0,0,0,0,0,0.001828154,0.001828154,0,0,0,0.065813528,0,0,0.131627057,0.149908592,0,0,0
41002,43.06,-90,0.002016129,0,0,0.010080645,0.010080645,0.046370968,0.125,0,9.788306452,0,0,0,0,0,0,0,0,0,0.046370968,0.010080645,0,0,0,0.659274194,0,0,0.268145161,0.1875,0,0,0
41021,45.16,-88.1,0,0.059178744,0,0.001207729,0.001207729,0,0.048309179,0,2.894927536,0,0,0.024154589,0,0,0,0,0,0,0,0.004830918,0.001207729,0,0,0.123188406,0,0,0.103864734,0.035024155,0,0,0
41022,44.2,-90.8,0,0.01810585,0,0.006963788,0,0,0.029247911,0,3.201949861,0,0,0,0,0,0,0,0,0,0,0.004178273,0,0,0,0.006963788,0,0,0.040389972,0.071030641,0,0,0
41043,44.57,-91.3,0,0.003051882,0.109867752,0.002034588,0.004069176,0.018311292,0.0508647,0.001017294,4.452695829,0,0,0.00508647,0,0.001017294,0.002034588,0.01017294,0,0,0.004069176,0.418107833,0,0,0,0.325534079,0,0,0.04069176,0.247202442,0,0,0
41101,46.13,-89.6,0,0.024703557,0,0.046442688,0,0.000988142,0.027667984,0.001976285,4.761857708,0.001976285,0,0,0.010869565,0.051383399,0,0,0,0,0,0.007905138,0,0,0.008893281,0.138339921,0.013833992,0,0.164031621,0.119565217,0,0.010869565,0
41121,46.56,-91.7,0,0.011604096,0,0.002730375,0.001365188,0,0.020477816,0,0.756996587,0.002047782,0,0.003412969,0,0.002730375,0,0,0,0,0,0.005460751,0,0,0.006143345,0.007508532,0.018430034,0,0.309215017,0.15221843,0,0.004778157,0
41183,43.65,-90.6,0,0,0,0,0.001282874,0.011545863,0.057087877,0,0.420782553,0.010262989,0,0.000641437,0,0,0,0.000641437,0,0,0.024374599,0.001282874,0,0,0,0.016677357,0,0,0.018601668,0.075689545,0,0,0
41185,44.66,-88.7,0.0058102,0.000645578,0,0.000645578,0.000645578,0,0.007746934,0.002582311,1.81859264,0,0,0.005164622,0.0058102,0,0,0.000645578,0,0,0.016139445,0.020012912,0.000645578,0,0.030987734,0.063266624,0.001291156,0,0.159457715,0.117495158,0,0,0
41186,46.48,-91.3,0,0,0,0,0,0,0.004681648,0,2.629213483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001872659,0,0,0.003745318,0.007490637,0,0,0
41201,43.26,-90.5,0,0,0,0,0.002145923,0.010729614,0.026824034,0,1.494635193,0.008583691,0,0,0,0,0,0,0,0,0.005364807,0.006437768,0,0,0,0.559012876,0.001072961,0,0.755364807,0.038626609,0,0,0
41202,45.76,-89.8,0,0,0,0.001547988,0.001547988,0,0.001547988,0,1.054179567,0,0,0,0,0.013931889,0,0,0,0,0,0.00619195,0.001547988,0,0.004643963,0.10371517,0.023219814,0,0.561919505,0.010835913,0,0.001547988,0
41241,43.78,-90.2,0,0,0,0.006222775,0.092097075,0.121966397,0.148724331,0,0.586807716,0.35096453,0,0,0,0.001244555,0,0,0,0,0.055382701,0.100186683,0,0,0,0.453640324,0.00248911,0,0.351586808,0.046048538,0.000622278,0,0.001866833
41281,43.41,-90.6,0,0,0,0,0,0.016706444,0.095465394,0,2.76849642,0.076372315,0,0,0,0.00477327,0,0,0,0,0.007159905,0,0,0,0,0.016706444,0,0,0.021479714,0.069212411,0,0,0
41282,44.67,-89.1,0,0.002109705,0,0.02742616,0,0,0,0.006329114,7.320675105,0.004219409,0,0,0,0,0,0,0,0,0.018987342,0.004219409,0,0,0.006329114,0.274261603,0,0,0.006329114,0.17721519,0,0.006329114,0
41302,45.09,-89.6,0,0.023307436,0,0.042175361,0.015538291,1.168701443,0.248612653,0,1.630410655,0.002219756,0,0.003329634,0,0.001109878,0.033296337,0,0,0,0,0.119866815,0,0,0,0.285238624,0.012208657,0,0.246392897,0.267480577,0,0,0
41322,46.47,-91.7,0.000605694,0.08782556,0,0.059963658,0,0.004845548,0.113264688,0,1.405814658,0.026044821,0,0.002422774,0,0.003028468,0.001211387,0,0,0,0,0.001817081,0,0,0.004845548,0.037552998,0.003634161,0,0.070260448,0.088431254,0,0.041187159,0
41342,45.78,-91.2,0,0.025919732,0,0,0,0.009197324,0.046822742,0.007525084,1.142140468,0,0,0.00083612,0,0.00083612,0,0,0,0,0,0.00083612,0,0,0.00083612,0.017558528,0.005016722,0,0.029264214,0.204849498,0.00083612,0.003344482,0
